"id","usuario","accion","detalle","fecha"
"231","2","modificó_atributo","Atributo 'kilometraje' de clase 'Figura' modificado: tipo cambiado a 'double'","2025-03-13 00:13:19.000000"
"232","2","eliminó_método","Error al eliminar método: no encontrado en 'Circulo'","2025-03-13 00:15:10.000000"
"233","2","modificó_método","Método 'getEdad()' de clase 'Figura': cuerpo actualizado en editor Monaco","2025-03-13 00:18:19.000000"
"234","2","compiló_java","Éxito en proyecto 2","2025-03-13 00:23:31.000000"
"235","2","creó_método","Método 'String setPrecio()' agregado a la clase 'Figura' en proyecto 2","2025-03-13 00:24:08.000000"
"236","2","modificó_clase","Clase 'Circulo' modificada: se actualizó el modificador de acceso a 'public'","2025-03-13 00:29:20.000000"
"237","2","estableció_herencia","Relación de herencia creada: 'Auto' extiende a 'Figura' en proyecto 2","2025-03-13 00:33:18.000000"
"238","2","creó_atributo","Atributo 'public float matricula' agregado a la clase 'Auto' en proyecto 2","2025-03-13 00:34:35.000000"
"239","2","estableció_herencia","Relación de herencia creada: 'Poligono' extiende a 'Figura' en proyecto 2","2025-03-13 00:37:00.000000"
"240","2","creó_clase","Clase 'Profesor' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2Profesor.java","2025-03-13 00:44:40.000000"
"241","2","modificó_herencia","Relación de herencia modificada: 'Poligono' ahora hereda de 'Figura' (antes diferente)","2025-03-13 00:46:08.000000"
"242","2","creó_método","Error: firma duplicada al crear método en 'Poligono'","2025-03-13 00:50:34.000000"
"243","2","creó_clase","Clase 'Gerente' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2Gerente.java","2025-03-13 00:52:04.000000"
"244","2","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 2 en proyecto 2","2025-03-13 00:58:05.000000"
"245","2","abrió_sesión","Usuario 2 inició sesión y abrió el proyecto 2","2025-03-22 17:42:00.000000"
"246","2","compiló_java","Éxito en proyecto 2","2025-03-22 17:47:58.000000"
"247","2","compiló_java","Éxito en proyecto 2","2025-03-22 17:53:55.000000"
"248","2","creó_clase","Clase 'Cliente' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2Cliente.java","2025-03-22 17:59:30.000000"
"249","2","modificó_atributo","Atributo 'peso' de clase 'Gerente' modificado: tipo cambiado a 'float'","2025-03-22 18:00:10.000000"
"250","2","compiló_java","Éxito en proyecto 2","2025-03-22 18:01:05.000000"
"251","2","modificó_atributo","Atributo 'modelo' de clase 'Figura' modificado: tipo cambiado a 'int'","2025-03-22 18:08:17.000000"
"252","2","compiló_java","Fallo en proyecto 2. error: class, interface, or enum expected","2025-03-22 18:11:37.000000"
"253","2","modificó_herencia","Error al modificar herencia: clase base 'Figura' no compatible","2025-03-22 18:14:11.000000"
"254","2","creó_atributo","Atributo 'protected char cargo' agregado a la clase 'Cliente' en proyecto 2","2025-03-22 18:15:45.000000"
"255","2","estableció_herencia","Relación de herencia creada: 'Gerente' extiende a 'Poligono' en proyecto 2","2025-03-22 18:22:57.000000"
"256","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2Auto.java","2025-03-22 18:28:16.000000"
"257","2","creó_método","Método 'boolean caminar()' agregado a la clase 'Gerente' en proyecto 2","2025-03-22 18:30:31.000000"
"258","2","creó_atributo","Atributo 'public int lados' agregado a la clase 'Profesor' en proyecto 2","2025-03-22 18:31:36.000000"
"259","2","compiló_java","Éxito en proyecto 2","2025-03-22 18:39:10.000000"
"260","2","creó_método","Error: firma duplicada al crear método en 'Cliente'","2025-03-22 18:46:11.000000"
"261","2","modificó_atributo","Atributo 'descripcion' de clase 'Circulo' modificado: tipo cambiado a 'float'","2025-03-22 18:51:24.000000"
"262","2","creó_atributo","Atributo 'public double lados' agregado a la clase 'Circulo' en proyecto 2","2025-03-22 18:53:40.000000"
"263","2","creó_atributo","Atributo 'private int cargo' agregado a la clase 'Poligono' en proyecto 2","2025-03-22 18:59:10.000000"
"264","2","creó_clase","Clase 'CuentaCorriente' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2CuentaCorriente.java","2025-03-22 19:01:30.000000"
"265","2","compiló_java","Éxito en proyecto 2","2025-03-22 19:08:56.000000"
"266","2","modificó_método","Método 'getPrecio()' de clase 'Gerente': cuerpo actualizado en editor Monaco","2025-03-22 19:16:51.000000"
"267","2","compiló_java","Fallo en proyecto 2. error: method getEdad() already defined","2025-03-22 19:19:20.000000"
"268","2","modificó_clase","Clase 'Gerente' modificada: se actualizó el modificador de acceso a 'public'","2025-03-22 19:22:38.000000"
"269","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2CuentaCorriente.java","2025-03-22 19:29:44.000000"
"270","2","creó_atributo","Atributo 'public double altura' agregado a la clase 'Auto' en proyecto 2","2025-03-22 19:31:29.000000"
"271","2","compiló_java","Fallo en proyecto 2. error: incompatible types: String cannot be converted to int","2025-03-22 19:38:42.000000"
"272","2","creó_método","Método 'String setPrecio()' agregado a la clase 'Figura' en proyecto 2","2025-03-22 19:44:17.000000"
"273","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2Figura.java","2025-03-22 19:44:48.000000"
"274","2","estableció_herencia","Relación de herencia creada: 'Figura' extiende a 'Gerente' en proyecto 2","2025-03-22 19:47:39.000000"
"275","2","creó_método","Método 'void depositar()' agregado a la clase 'Poligono' en proyecto 2","2025-03-22 19:55:28.000000"
"276","2","eliminó_método","Método 'toString()' eliminado de la clase 'Auto'","2025-03-22 19:57:12.000000"
"277","2","creó_atributo","Atributo 'public boolean descripcion' agregado a la clase 'CuentaCorriente' en proyecto 2","2025-03-22 19:58:48.000000"
"278","2","estableció_herencia","Relación de herencia creada: 'Auto' extiende a 'Poligono' en proyecto 2","2025-03-22 20:03:54.000000"
"279","2","modificó_método","Método 'getPrecio()' de clase 'Figura': cuerpo actualizado en editor Monaco","2025-03-22 20:06:32.000000"
"280","2","creó_método","Método 'int acelerar()' agregado a la clase 'Cliente' en proyecto 2","2025-03-22 20:13:50.000000"
"281","2","creó_atributo","Atributo 'public char kilometraje' agregado a la clase 'Auto' en proyecto 2","2025-03-22 20:15:49.000000"
"282","2","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 2 en proyecto 2","2025-03-22 20:17:15.000000"
"283","2","abrió_sesión","Usuario 2 inició sesión y abrió el proyecto 2","2025-03-30 16:14:00.000000"
"284","2","compiló_java","Éxito en proyecto 2","2025-03-30 16:19:36.000000"
"285","2","creó_método","Método 'String frenar()' agregado a la clase 'Cliente' en proyecto 2","2025-03-30 16:20:34.000000"
"286","2","creó_atributo","Atributo 'private char departamento' agregado a la clase 'Circulo' en proyecto 2","2025-03-30 16:21:07.000000"
"287","2","estableció_herencia","Relación de herencia creada: 'Poligono' extiende a 'Gerente' en proyecto 2","2025-03-30 16:23:21.000000"
"288","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2Poligono.java","2025-03-30 16:26:25.000000"
"289","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2Poligono.java","2025-03-30 16:28:43.000000"
"290","2","creó_método","Método 'void setEdad()' agregado a la clase 'Poligono' en proyecto 2","2025-03-30 16:35:45.000000"
"291","2","modificó_herencia","Relación de herencia modificada: 'Poligono' ahora hereda de 'Gerente' (antes diferente)","2025-03-30 16:37:25.000000"
"292","2","eliminó_clase","Clase 'Gerente' eliminada del diagrama. Archivo físico removido del proyecto 2","2025-03-30 16:44:26.000000"
"293","2","creó_atributo","Atributo 'public float cargo' agregado a la clase 'Cliente' en proyecto 2","2025-03-30 16:47:06.000000"
"294","2","compiló_java","Éxito en proyecto 2","2025-03-30 16:50:04.000000"
"295","2","creó_método","Método 'void calcularSalario()' agregado a la clase 'Poligono' en proyecto 2","2025-03-30 16:53:21.000000"
"296","2","creó_atributo","Atributo 'public int anio' agregado a la clase 'Figura' en proyecto 2","2025-03-30 16:54:52.000000"
"297","2","creó_método","Método 'void validar()' agregado a la clase 'Profesor' en proyecto 2","2025-03-30 16:55:25.000000"
"298","2","estableció_herencia","Relación de herencia creada: 'CuentaCorriente' extiende a 'Profesor' en proyecto 2","2025-03-30 17:00:09.000000"
"299","2","modificó_atributo","Atributo 'edad' de clase 'Profesor' modificado: tipo cambiado a 'float'","2025-03-30 17:07:01.000000"
"300","2","compiló_java","Fallo en proyecto 2. error: ';' expected","2025-03-30 17:11:11.000000"
"301","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2Figura.java","2025-03-30 17:13:10.000000"
"302","2","eliminó_herencia","Relación de herencia eliminada entre 'Poligono' y 'Figura'","2025-03-30 17:14:46.000000"
"303","2","creó_atributo","Atributo 'private boolean kilometraje' agregado a la clase 'Poligono' en proyecto 2","2025-03-30 17:18:30.000000"
"304","2","modificó_método","Método 'arrancar()' de clase 'CuentaCorriente': cuerpo actualizado en editor Monaco","2025-03-30 17:23:32.000000"
"305","2","creó_método","Método 'boolean acelerar()' agregado a la clase 'Figura' en proyecto 2","2025-03-30 17:30:02.000000"
"306","2","modificó_clase","Clase 'CuentaCorriente' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-30 17:32:29.000000"
"307","2","estableció_herencia","Relación de herencia creada: 'CuentaCorriente' extiende a 'Poligono' en proyecto 2","2025-03-30 17:37:15.000000"
"308","2","modificó_clase","Clase 'Circulo' modificada: se actualizó el modificador de acceso a 'public'","2025-03-30 17:42:31.000000"
"309","2","creó_método","Método 'int arrancar()' agregado a la clase 'Poligono' en proyecto 2","2025-03-30 17:50:07.000000"
"310","2","eliminó_clase","Error al eliminar clase 'Cliente': tiene dependencias activas","2025-03-30 17:56:19.000000"
"311","2","creó_clase","Clase 'Forma' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2Forma.java","2025-03-30 18:03:41.000000"
"312","2","creó_clase","Clase 'Estudiante' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2Estudiante.java","2025-03-30 18:07:12.000000"
"313","2","creó_atributo","Atributo 'private String saldo' agregado a la clase 'Circulo' en proyecto 2","2025-03-30 18:08:18.000000"
"314","2","creó_clase","Clase 'Vehiculo' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2Vehiculo.java","2025-03-30 18:12:11.000000"
"315","2","compiló_java","Fallo en proyecto 2. error: method getPrecio() already defined","2025-03-30 18:20:02.000000"
"316","2","modificó_clase","Clase 'Vehiculo' modificada: se actualizó el modificador de acceso a 'public'","2025-03-30 18:26:51.000000"
"317","2","compiló_java","Fallo en proyecto 2. error: cannot find symbol: variable velocidad","2025-03-30 18:27:42.000000"
"318","2","creó_atributo","Atributo 'protected boolean salario' agregado a la clase 'CuentaCorriente' en proyecto 2","2025-03-30 18:31:55.000000"
"319","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2Forma.java","2025-03-30 18:32:34.000000"
"320","2","creó_atributo","Atributo 'protected String cargo' agregado a la clase 'Circulo' en proyecto 2","2025-03-30 18:36:59.000000"
"321","2","eliminó_herencia","Relación de herencia eliminada entre 'CuentaCorriente' y 'Poligono'","2025-03-30 18:38:08.000000"
"322","2","creó_método","Método 'int retirar()' agregado a la clase 'CuentaCorriente' en proyecto 2","2025-03-30 18:45:59.000000"
"323","2","modificó_clase","Clase 'Vehiculo' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-30 18:49:09.000000"
"324","2","estableció_herencia","Relación de herencia creada: 'Auto' extiende a 'Estudiante' en proyecto 2","2025-03-30 18:54:33.000000"
"325","2","compiló_java","Éxito en proyecto 2","2025-03-30 18:58:42.000000"
"326","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2Poligono.java","2025-03-30 19:04:05.000000"
"327","2","modificó_clase","Clase 'Estudiante' modificada: se actualizó el modificador de acceso a 'public'","2025-03-30 19:08:02.000000"
"328","2","estableció_herencia","Relación de herencia creada: 'Forma' extiende a 'Figura' en proyecto 2","2025-03-30 19:14:35.000000"
"329","2","creó_atributo","Atributo 'private double peso' agregado a la clase 'Estudiante' en proyecto 2","2025-03-30 19:20:32.000000"
"330","2","creó_atributo","Atributo 'private double anio' agregado a la clase 'Figura' en proyecto 2","2025-03-30 19:24:35.000000"
"331","2","creó_clase","Clase 'Nodo' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2Nodo.java","2025-03-30 19:27:33.000000"
"332","2","eliminó_método","Método 'getEdad()' eliminado de la clase 'Poligono'","2025-03-30 19:29:01.000000"
"333","2","estableció_herencia","Relación de herencia creada: 'Cliente' extiende a 'Figura' en proyecto 2","2025-03-30 19:32:58.000000"
"334","2","creó_método","Método 'double obtenerInfo()' agregado a la clase 'Poligono' en proyecto 2","2025-03-30 19:33:38.000000"
"335","2","compiló_java","Éxito en proyecto 2","2025-03-30 19:36:54.000000"
"336","2","creó_clase","Clase 'ProductoDigital' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2ProductoDigital.java","2025-03-30 19:38:51.000000"
"337","2","modificó_atributo","Atributo 'cargo' de clase 'Vehiculo' modificado: tipo cambiado a 'boolean'","2025-03-30 19:46:11.000000"
"338","2","creó_clase","Clase 'Cola' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2Cola.java","2025-03-30 19:51:57.000000"
"339","2","modificó_clase","Clase 'ProductoDigital' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-30 19:56:22.000000"
"340","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2Cliente.java","2025-03-30 20:03:57.000000"
"341","2","guardó_código","Archivo: codigos_fuenteusuario_2proyecto_2CuentaCorriente.java","2025-03-30 20:10:20.000000"
"342","2","creó_clase","Clase 'CuentaAhorro' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2CuentaAhorro.java","2025-03-30 20:13:55.000000"
"343","2","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 2 en proyecto 2","2025-03-30 20:15:10.000000"
"344","2","abrió_sesión","Usuario 2 inició sesión y abrió el proyecto 2","2025-04-02 00:01:00.000000"
"345","2","creó_clase","Clase 'Empleado' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_2proyecto_2Empleado.java","2025-04-02 00:08:57.000000"
"346","2","compiló_java","Fallo en proyecto 2. error: cannot find symbol: variable descripcion","2025-04-02 00:13:27.000000"
"347","2","creó_atributo","Error: tipo de dato no reconocido en atributo de 'Cola'","2025-04-02 00:14:19.000000"
"348","2","modificó_atributo","Error: tipo incompatible al modificar atributo en 'ProductoDigital'","2025-04-02 00:20:14.000000"
"349","2","eliminó_herencia","Relación de herencia eliminada entre 'Auto' y 'Estudiante'","2025-04-02 00:24:02.000000"
"350","2","estableció_herencia","Error: herencia circular detectada entre 'Profesor' y 'Estudiante'","2025-04-02 00:27:43.000000"
"351","2","modificó_atributo","Atributo 'velocidad' de clase 'ProductoDigital' modificado: tipo cambiado a 'boolean'","2025-04-02 00:30:22.000000"
"352","2","creó_atributo","Atributo 'protected double kilometraje' agregado a la clase 'Profesor' en proyecto 2","2025-04-02 00:37:14.000000"
"353","2","creó_método","Método 'double setPrecio()' agregado a la clase 'Forma' en proyecto 2","2025-04-02 00:37:52.000000"
"354","2","modificó_atributo","Atributo 'radio' de clase 'Cliente' modificado: tipo cambiado a 'boolean'","2025-04-02 00:41:24.000000"
